user_id,Username,anime_id,Anime Title,rating
340493,Rina_sama,7724.0,Shiki,10.0
43700,gibson5592,31580.0,Ajin,8.0
320341,Deeep-Sea,14941.0,AKB0048: Next Stage,8.0
478149,Dokke,13331.0,Jormungand: Perfect Order,8.0
17621,dripper,998.0,Blue Seed,9.0
526467,-Sumire-,22199.0,Akame ga Kill!,6.0
395120,sogerking,459.0,One Piece Movie 01,8.0
562957,CrystalNova,5690.0,Nodame Cantabile: Finale,9.0
486186,Bakuchi,10721.0,Mawaru Penguindrum,8.0
505825,Djallel-Walker,9465.0,Break Blade Movie 4: Sanka no Chi,8.0
73255,Bageltron,2167.0,Clannad,9.0
500743,itachi140,1278.0,Bishoujo Senshi Sailor Moon SuperS Gaiden: Ami-chan no Hatsukoi,6.0
513762,Flare195,12487.0,Kyoukaisenjou no Horizon II,10.0
119818,Colin4128,32281.0,Kimi no Na wa.,10.0
385794,themastr1024,2476.0,School Days,9.0
314751,auco,5112.0,Akikan!,5.0
491206,kelebeq,43693.0,Thermae Romae Novae,7.0
117740,PrimeTarget,5.0,Cowboy Bebop: Tengoku no Tobira,9.0
83628,Hakashi,1735.0,Naruto: Shippuuden,8.0
302877,CrossWTF,6572.0,Shakugan no Shana S,9.0
33480,chocho,532.0,Bishoujo Senshi Sailor Moon S,7.0
457334,Xarav,16668.0,Kakumeiki Valvrave,8.0
111195,georgeobj,1604.0,Katekyo Hitman Reborn!,10.0
101239,Bugtrooper,54.0,Appleseed (Movie),7.0
464097,pinkangel9252,90.0,Shin Kidou Senki Gundam Wing,10.0
427556,Choobiepie,2131.0,Bokusatsu Tenshi Dokuro-chan 2,10.0
86981,Beerog,2605.0,Sayonara Zetsubou Sensei,8.0
58116,CojoWenli,270.0,Hellsing,8.0
52688,Zunka,431.0,Howl no Ugoku Shiro,9.0
334844,redthree,403.0,Hanaukyou Maid-tai,9.0
374705,IDontPlay247,1735.0,Naruto: Shippuuden,9.0
11818,Lab-Member-000,1015.0,Full Metal Panic! The Second Raid: Wari to Hima na Sentaichou no Ichinichi,8.0
342185,gabcia1990,19285.0,Shingeki no Kyojin: Ano Hi Kara,10.0
10506,Alysinwowland,1018.0,Majutsushi Orphen: Revenge,8.0
555173,Jonmichael,4224.0,Toradora!,8.0
798333,Blackstar8D,33222.0,Fudanshi Koukou Seikatsu,10.0
55224,guiltyparty,16706.0,Kami nomi zo Shiru Sekai: Megami-hen,6.0
550051,JessiCouture,9253.0,Steins;Gate,10.0
329427,Tekao,38464.0,Ashita Sekai ga Owaru toshitemo,4.0
380475,nekogirl127,16662.0,Kaze Tachinu,8.0
65069,andrelimfj,6372.0,Higashi no Eden Movie I: The King of Eden,8.0
40029,Danfer,35788.0,Shokugeki no Souma: San no Sara,7.0
402117,o0mrg0o,31646.0,3-gatsu no Lion,10.0
79500,NabbedO_o,4059.0,"Clannad: Mou Hitotsu no Sekai, Tomoyo-hen",7.0
1123505,itachisage,33047.0,Fate/Extra: Last Encore,6.0
1108573,idk7788,8676.0,Amagami SS,8.0
392747,ElectricSheep,1430.0,Lupin III: Cagliostro no Shiro,8.0
35340,Rell12,1735.0,Naruto: Shippuuden,9.0
345987,ColdLaU,31636.0,Dagashi Kashi,7.0
413585,yessiex3,29803.0,Overlord,8.0
1071141,benben2310,13145.0,Cardfight!! Vanguard: Asia Circuit-hen,10.0
105199,hkfoot,4722.0,Skip Beat!,9.0
31461,Gormel,21881.0,Sword Art Online II,8.0
569909,Cely_belly,26213.0,Free! Eternal Summer: Kindan no All Hard!,8.0
318160,slamduncan21,23311.0,Garo: Honoo no Kokuin,8.0
58099,darthwood,9656.0,Kimi ni Todoke 2nd Season,10.0
94033,ejala,32572.0,Neko Neko Nihonshi,8.0
58334,KuraudoSutoraifu,60.0,Chrno Crusade,10.0
401256,Zakness,10155.0,Dog Days,6.0
51704,Acinonyx,3712.0,Zero no Tsukaima: Princesses no Rondo,3.0
3400,Haiyu,7.0,Witch Hunter Robin,9.0
315293,Krokos,20.0,Naruto,8.0
324848,desimonsma,741.0,Sensitive Pornograph,6.0
110622,Barbara-chan,36862.0,Made in Abyss Movie 3: Fukaki Tamashii no Reimei,9.0
436140,Ryukatsu,8407.0,Sora no Otoshimono Forte,9.0
76711,solari,1118.0,Pokemon Movie 03: Kesshoutou no Teiou Entei,5.0
512874,iWatch_Anime,934.0,Higurashi no Naku Koro ni,8.0
435300,Sapamo,33203.0,Fukumenkei Noise,7.0
46986,edosudoku,1604.0,Katekyo Hitman Reborn!,9.0
458275,rowdyboy,16524.0,Suisei no Gargantia,7.0
345345,evgsv,644.0,Hachimitsu to Clover Specials,8.0
302061,Escapist910,30.0,Neon Genesis Evangelion,7.0
480,Sync,196.0,Onegai☆Twins,9.0
403519,sebo18,6773.0,Shakugan no Shana III (Final),7.0
312729,Mariko33,9366.0,Kaichou wa Maid-sama!: Omake da yo!,8.0
855007,N-d-H,2357.0,Kojin Taxi,5.0
539923,demomasters,4059.0,"Clannad: Mou Hitotsu no Sekai, Tomoyo-hen",9.0
812469,DarkJoy,30885.0,Noragami Aragoto OVA,6.0
527773,skyace,20785.0,Mahouka Koukou no Rettousei,4.0
406244,Tathagata,30514.0,Nisekoimonogatari,6.0
1106863,BurningCerberus,22319.0,Tokyo Ghoul,2.0
422113,nspireing,227.0,FLCL,10.0
339866,mindex475,5177.0,Denpa-teki na Kanojo,7.0
505710,roxg3r,121.0,Fullmetal Alchemist,10.0
294177,xFallenAngelx,1726.0,Devil May Cry,8.0
513134,Remiliaaa,1292.0,Afro Samurai,7.0
487915,Rumianek,28223.0,Death Parade,9.0
503007,memorial_address,10863.0,Steins;Gate: Oukoubakko no Poriomania,8.0
449339,fordgt0589,6746.0,Durarara!!,9.0
370135,jkdarlow,1095.0,Kidou Keisatsu Patlabor the Movie,6.0
56713,LiveCursor,101.0,Air,8.0
348548,DWhisper,3419.0,Sumomomo Momomo: Chijou Saikyou no Yome Specials,7.0
390642,devilish_K9,530.0,Bishoujo Senshi Sailor Moon,7.0
13286,Menninkainen,1096.0,Kidou Keisatsu Patlabor 2 the Movie,9.0
40850,Crashito,33743.0,Fuuka,6.0
8479,megagold5,870.0,Dragon Half,8.0
52450,animeobsessed,1682.0,Baldr Force Exe Resolution,8.0
471835,Myko,32438.0,Mayoiga,5.0
489967,Ryoka1,72.0,Full Metal Panic? Fumoffu,8.0
82455,darkrufus,51019.0,Kimetsu no Yaiba: Katanakaji no Sato-hen,6.0
718601,Emono,916.0,Tokkou,10.0
397620,Flopsie,7193.0,Aoi Bungaku Series,8.0
77866,Jabberwock_,384.0,Gantz,10.0
639041,viper26,790.0,Ergo Proxy,10.0
46081,omglulz,957.0,Saiunkoku Monogatari,6.0
111604,dbaranyi,2484.0,Gear Fighter Dendoh,3.0
8483,microxman,6594.0,Katanagatari,9.0
61048,Kortonki,62.0,D.C.: Da Capo,8.0
553725,OliverXTREME,41084.0,Made in Abyss: Retsujitsu no Ougonkyou,9.0
587291,Syliad,21511.0,Kantai Collection: KanColle,5.0
346094,Linkette,11633.0,Blood Lad,10.0
404872,valixt,14833.0,Maoyuu Maou Yuusha,5.0
370747,tengutengu,849.0,Suzumiya Haruhi no Yuuutsu,9.0
370265,Mcdanger,895.0,Dragon Ball Z Movie 02: Kono Yo de Ichiban Tsuyoi Yatsu,7.0
29284,TJK,9201.0,Air Gear: Kuro no Hane to Nemuri no Mori - Break on the Sky,7.0
410602,Sworms,11887.0,Kokoro Connect,9.0
80757,Rech,5630.0,Higashi no Eden,10.0
91570,takurasu,6045.0,Kimi ni Todoke,9.0
380674,theatot,2026.0,Hayate no Gotoku!,9.0
61572,SamirRGDGX,94.0,Kidou Senshi Gundam SEED Destiny,9.0
481384,RinRelic,1535.0,Death Note,9.0
1067261,zxyn,16782.0,Kotonoha no Niwa,7.0
315482,Shadow_Alchemy,387.0,Haibane Renmei,7.0
12847,auryle,2963.0,Minami-ke,9.0
356383,OkDaveGo,9367.0,Freezing,9.0
108243,Carlito,2034.0,Lovely★Complex,5.0
1090149,OpNora,47.0,Akira,9.0
320106,NassoIb,55077.0,Easy Breezy,8.0
71382,EvilRobot,710.0,Rec,9.0
792713,barano,24833.0,Ansatsu Kyoushitsu,6.0
86678,kitsune_senpai,262.0,Happy☆Lesson The Final,6.0
37621,inblue,101.0,Air,5.0
16235,Mobb,16782.0,Kotonoha no Niwa,7.0
1091659,RedFoxOne,13663.0,To LOVE-Ru Darkness,10.0
472265,TooLucky,2104.0,Seto no Hanayome,2.0
292770,gennova,1686.0,Bleach Movie 1: Memories of Nobody,8.0
3528,Ch3a7er,853.0,Ouran Koukou Host Club,8.0
322954,carmen,6245.0,Spirit of Wonder: China-san Tanpenshuu,8.0
1095285,Parasite,20973.0,Sekai Seifuku: Bouryaku no Zvezda,8.0
79182,unclenekomimi,205.0,Samurai Champloo,8.0
117489,NeneHaine,1519.0,Black Lagoon: The Second Barrage,10.0
506400,whiterazor,35626.0,Yao Shen Ji,8.0
112213,xxffgrlxx,133.0,Green Green,7.0
65195,Skarlett-Sky,4080.0,Kyou kara Maou! 3rd Series,9.0
326866,Laconda-chan,2923.0,Shugo Chara!,10.0
6842,d4096l,28701.0,Fate/stay night: Unlimited Blade Works 2nd Season,6.0
508204,TheWorfEffect,71.0,Full Metal Panic!,8.0
484208,LostRadiant,34542.0,Inuyashiki,7.0
909521,Triaspia,97.0,Last Exile,6.0
483590,Zageron,339.0,Serial Experiments Lain,7.0
690505,juliusk,6633.0,Queen's Blade: Gyokuza wo Tsugu Mono,7.0
1098399,Hutimous,8630.0,Hidan no Aria,7.0
478211,snomennescio,35075.0,Hoozuki no Reitetsu 2nd Season,7.0
75219,chaosfirestorm,26349.0,Danna ga Nani wo Itteiru ka Wakaranai Ken,9.0
44741,RiceKun,777.0,Hellsing Ultimate,8.0
794373,cyb0rgguy,1735.0,Naruto: Shippuuden,10.0
377781,lokiandco,450.0,InuYasha Movie 2: Kagami no Naka no Mugenjo,7.0
644991,Nunez67,6594.0,Katanagatari,9.0
102057,TipsyTwist,4798.0,Druaga no Tou: The Aegis of Uruk - Jil no Bouken,9.0
76389,MugzieIsGir,3092.0,Junjou Romantica,5.0
1111979,bookingplanes,4382.0,Suzumiya Haruhi no Yuuutsu (2009),7.0
547117,Kelpo,918.0,Gintama,7.0
321170,shellykanto,38003.0,Bungou Stray Dogs 3rd Season,5.0
10590,Dirty,1292.0,Afro Samurai,8.0
411077,Daisy-chan-2010,11235.0,Amagami SS+ Plus,8.0
56449,KyuzoPL,11241.0,Brave 10,7.0
515723,euthanatos,37999.0,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,8.0
349617,Vergan,23311.0,Garo: Honoo no Kokuin,8.0
116937,lotusres,3328.0,School Days: Magical Heart Kokoro-chan,6.0
72023,mrSmiles,551.0,Grappler Baki: Saidai Tournament-hen,6.0
68621,Tjep,3359.0,Amatsuki,7.0
43208,RadishTM,1004.0,Kanojo to Kanojo no Neko,10.0
15393,Perringolden,1079.0,Armitage III,7.0
395376,MiuMiu_Alice,24833.0,Ansatsu Kyoushitsu,10.0
503784,herol,1.0,Cowboy Bebop,10.0
384424,gravija,164.0,Mononoke Hime,10.0
1105577,-Sayuri-,6702.0,Fairy Tail,7.0
315714,timw4mail,227.0,FLCL,9.0
431088,Limonete,16742.0,Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!,7.0
406202,reno317,73.0,Full Metal Panic! The Second Raid,8.0
533999,Angel_Prihoti,6948.0,Bakemonogatari Recap,8.0
298057,AL19,21939.0,Mushishi Zoku Shou,9.0
1053267,Maato-chan,51561.0,Dilemma,7.0
108484,Blackhill,9925.0,Amagami SS: Tachibana Miya-hen - Imouto,10.0
295445,astralcalamity,34021.0,Lupin the IIIrd: Chikemuri no Ishikawa Goemon,6.0
361121,Dragon2055,11741.0,Fate/Zero 2nd Season,10.0
101662,SakuraCartelet,317.0,Final Fantasy VII: Advent Children,9.0
60610,AvisMortem,3564.0,Pianist,3.0
504910,7arben9,12531.0,Sakamichi no Apollon,9.0
346846,McguyverZero,10165.0,Nichijou,7.0
118670,mawra01,35760.0,Shingeki no Kyojin Season 3,9.0
469588,Higashi37,121.0,Fullmetal Alchemist,8.0
77636,zeezeers,3927.0,Kidou Senshi Gundam 00 Second Season,7.0
20972,Akivaria,566.0,Tetsuwan Birdy,7.0
783951,lolzteez,6637.0,Higashi no Eden Movie II: Paradise Lost,7.0
490627,Yeulogy,37430.0,Tensei shitara Slime Datta Ken,7.0
5267,Ergrinn,1955.0,Kimagure Robot,8.0
325444,Mitsukai-inki,9088.0,Saiyuuki Gaiden,8.0
423865,xpiti,81.0,Kidou Senshi Gundam: Dai 08 MS Shoutai,9.0
408112,Ziliboba,7059.0,Black★Rock Shooter (OVA),6.0
520489,mardi,17543.0,D-Spray,7.0
113247,Lomax,903.0,Dragon Ball Z Movie 10: Kiken na Futari! Super Senshi wa Nemurenai,10.0
461163,Oolenka,32494.0,Days (TV),7.0
359530,whizzwheelz,339.0,Serial Experiments Lain,7.0
30941,miltonduarte,1943.0,Paprika,4.0
553817,R_A_I,11161.0,Hoshizora e Kakaru Hashi: Kakaru ka? Gakuensai ni Koi no Hashi,4.0
316767,Terranitup,1482.0,D.Gray-man,7.0
555375,ainer1985,521.0,Mermaid Melody Pichi Pichi Pitch,6.0
28917,Experiment_26953,61.0,D.N.Angel,4.0
462230,Catulla,1258.0,Saint Seiya: Kamigami no Atsuki Tatakai,8.0
72017,IntoDEV,4181.0,Clannad: After Story,9.0
37172,Lorwynn,122.0,Full Moon wo Sagashite,8.0
313781,herkz,12531.0,Sakamichi no Apollon,7.0
604231,marmot33,2154.0,Tekkon Kinkreet,7.0
26671,koshin,23755.0,Nanatsu no Taizai,6.0
61633,klavier,64.0,Rozen Maiden,9.0
28172,Krigma,177.0,Tsubasa Chronicle,7.0
405866,hangyaku_no_zan,4192.0,Hayate no Gotoku!!,8.0
111885,Sinvar,2369.0,Rental Magica,8.0
475315,mademeinsane,861.0,xxxHOLiC,8.0
470616,AlexandreEsteves,33263.0,Kubikiri Cycle: Aoiro Savant to Zaregotozukai,6.0
15065,gorgo,38329.0,Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai,9.0
51580,mileylily,123.0,Fushigi Yuugi,9.0
423434,RiaHime,59.0,Chobits,9.0
1088719,Rekkon,6702.0,Fairy Tail,6.0
36709,Snyper64,187.0,Initial D Third Stage,8.0
10123,slymsc,32947.0,Battery,5.0
93091,Maje,14075.0,Zetsuen no Tempest,6.0
91037,EmikoHime,1614.0,Captain Tsubasa: Road to 2002,6.0
494302,AnimeTed,9379.0,Denpa Onna to Seishun Otoko,7.0
551959,JellySushi,1313.0,Digimon Adventure 02,5.0
455923,phoenixdevice,32951.0,Rokudenashi Majutsu Koushi to Akashic Records,3.0
77197,dxthegreat,226.0,Elfen Lied,8.0
542967,TaintedClarity,21339.0,Psycho-Pass Movie,7.0
24890,ess,23251.0,Gugure! Kokkuri-san,5.0
354717,DisMaravin,204.0,Yumeria,8.0
58433,DevilFish,11235.0,Amagami SS+ Plus,9.0
317712,SpaceBiscuit,4280.0,Kara no Kyoukai Movie 4: Garan no Dou,8.0
715595,vikib,2994.0,Death Note: Rewrite,9.0
541053,krutx,6884.0,Ookami to Koushinryou II: Holo no Short Anime,7.0
419372,Gin22,376.0,"Elfen Lied: Tooriame nite Arui wa, Shoujo wa Ikani Shite Sono Shinjou ni Itatta ka? - Regenschauer",9.0
375313,Tyesun,249.0,InuYasha,10.0
386787,Walik,245.0,Great Teacher Onizuka,10.0
1102849,TrueRunny,889.0,Black Lagoon,10.0
112490,48x700mb80min,205.0,Samurai Champloo,10.0
319941,Paradoxal,6895.0,Hakuouki,5.0
1124341,ahmedxwm,4898.0,Kuroshitsuji,6.0
102803,Felipe18713,986.0,Dragon Ball Z Special 1: Tatta Hitori no Saishuu Kessen,10.0
555561,alexander09,9925.0,Amagami SS: Tachibana Miya-hen - Imouto,8.0
30869,Captain_Ziltoid,889.0,Black Lagoon,7.0
541147,Kinnabari,2597.0,Detective Conan OVA 07: A Challenge from Agasa! Agasa vs. Conan and the Detective Boys,10.0
51662,MomoDestro,6922.0,Fate/stay night Movie: Unlimited Blade Works,6.0
75183,Hikaru-chan,957.0,Saiunkoku Monogatari,9.0
490227,Anqo,2950.0,Doubutsu no Mori,8.0
41981,-Ein-,634.0,Koi Kaze,7.0
563861,Rannta,10460.0,Kimi to Boku.,6.0
499403,Lutter,268.0,Golden Boy,10.0
25410,TheReplier,31478.0,Bungou Stray Dogs,7.0
333162,AssortedFlavors,2890.0,Gake no Ue no Ponyo,8.0
62914,Indrycho,16742.0,Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!,7.0
1112217,Louisness,6547.0,Angel Beats!,9.0
98137,cerberus20,849.0,Suzumiya Haruhi no Yuuutsu,7.0
500402,Zurio-sama,1535.0,Death Note,10.0
389998,G0rg1ls,1145.0,Kaze no Youjinbou,7.0
406778,-MiiKiwi,208.0,R.O.D: Read or Die,8.0
403229,machocka,3791.0,Air Gear Special,10.0
1052891,Alinax3,489.0,Kamichu!,6.0
454113,DanaIDA,23281.0,Psycho-Pass 2,9.0
298704,Stiiga,31163.0,Dimension W,8.0
470352,t-c-c180,4382.0,Suzumiya Haruhi no Yuuutsu (2009),6.0
16692,Lax,1519.0,Black Lagoon: The Second Barrage,5.0
75150,Zeino,9062.0,Angel Beats! Specials,7.0
429311,Krikon,356.0,Fate/stay night,8.0
394836,bayarkhuu,44.0,Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen,8.0
378149,GodOfTheMachine,1722.0,Nagasarete Airantou,5.0
439669,Zangetsu420,257.0,Ikkitousen,7.0
21026,kenshin514,11741.0,Fate/Zero 2nd Season,7.0
313004,Grevier,6381.0,Strike Witches 2,8.0
7907,ChrisNor,28999.0,Charlotte,9.0
91889,Melissathekaiki,28171.0,Shokugeki no Souma,9.0
35384,KossD,5114.0,Fullmetal Alchemist: Brotherhood,9.0
419472,eithe,1689.0,Byousoku 5 Centimeter,8.0
357588,laxitivity,6573.0,Darker than Black: Ryuusei no Gemini,9.0
558531,Zefirisz,30276.0,One Punch Man,9.0
